image_id,source,original_split,patient_group_hash,split,width,height,instances,issues,sha256,phash
disease_002907_97612d55,disease,train,disease_9dc081627fcb9448ffc8,val,640,640,13,,42220fc9f286e4e55bb7d05aeb5194b392d3b77ea10e66790f4a75ea8bb646ea,fbe7699086a0e5c2
disease_002908_e757f6be,disease,train,disease_500a7c02568c12a69b99,train,1615,840,21,,04a67f6d5d0e881c41d9546b07e02ce123baf2e296a6819cb44f857f4494131a,c4b16c466e1a3e3b
disease_002909_2d521293,disease,train,disease_24ec02a2e166d76af2b0,train,1615,840,15,,1da3cac25997b1444eb2b2a9fdf4b7a967443ed1461531e4a8b1a3dcbff62527,bbf598d2e248ca49
disease_002910_d7afe2b6,disease,train,disease_274c11babab12baf8287,train,1615,840,32,,0403300b3da2ef8278c744887ce7db7d6052410adcc5788e2b42565afb4e7ad1,c0bbd5c0908bef93
disease_002911_be0e2104,disease,train,disease_2fd1a4a3b24fcaa9a785,train,1615,840,12,,cfe0e6602edac220d8dde3d395db8008f4e9e9883292626f6bc22979341fd2b8,bae66990d34a9e0b
disease_002912_82212af1,disease,train,disease_50f5bc67019035e8f2a2,train,640,640,15,,716b756c188c5137c804b85b9ae38f16ec9ea32e0727c370a19b9f8a5eb5a7fc,bae76d92b190cd03
disease_002913_a922a178,disease,train,disease_50f5bc67019035e8f2a2,train,640,640,15,,8fdd01c7f1e307e0d04b295aac7ba3b2bec0c3f9aebcd5ae38bed2c1a93a01e3,bae76d92b190cd03
disease_002914_5c96b6cc,disease,train,disease_50f5bc67019035e8f2a2,train,1615,840,11,,4ba67c03659fed3b9e45a7d9e21b9da78182cdecd52cc54f1e67a97f04113e0b,bae76d92b190cd03
disease_002915_feb7e4c3,disease,train,disease_d2379ef9176a23c42786,train,1615,840,4,,f5abb1ba175f31e50e3760dfcd051876461dbd5f75c8b3d4dd97c3506ea25016,80b0591b364f7d67
disease_002916_15e5668a,disease,train,disease_b13083f32d3da980f2e7,val,640,640,5,,8085e13ef47e0f750bdab569324d0df119d8d6b7b8d54720673d8bd4f3cfc086,ebe4388383cfcc46
disease_002917_690fa3ac,disease,train,disease_b13083f32d3da980f2e7,val,1615,840,5,,ab0d6166e14e81681bbfe78b208cdc969f32f31c887e674a7d76138219f696a5,ebe4388383cfcc46
disease_002918_3cf59270,disease,train,disease_b13083f32d3da980f2e7,val,640,640,5,,46beefc5293a5d996a0ba36a546a6b8c44cb7070555fc9082a6693cc25f5595e,ebe4388383cfcc46
disease_002919_b6188d46,disease,train,disease_19b0e0d33449329731d3,train,1615,840,8,,df152a4adffa3d7787c4f0d4d9605679cc7543216d853dddba8267df4020011f,ebe43c93909b991a
disease_002920_11c39bca,disease,train,disease_2e702612aa766d39fb6c,train,1615,840,21,,09fc113635d23e0bc820605932f31e609c548a3bdbfdc8e1a3c11e314afa1b4e,abb4b8c3868d9b4c
disease_002921_cd81d8dc,disease,train,disease_2bef8ab910661538dd79,train,1615,840,3,,6a062c5ca0087455170ed8c3c42096b233a21776e20a470b9ce958578d83c4db,bbe43892959bcc0b
disease_002922_6efafa18,disease,train,disease_2756b01a276deaf4cb0a,train,1615,840,11,,d2ba2bff8e02e3264fc6aadaf053dd94df20a11d8e1d8bcb27ad245de9f88972,8eb37dd292a1e191
disease_002923_cb702baa,disease,train,disease_0bf37513f204e92cefa7,test,1615,840,12,,26c2c20ddd0345bd36910fc9573e3361d0f491e05f88682868540af9c95a6ca1,ebe43c96e093e14a
disease_002924_1db9fee0,disease,train,disease_1fb3c92efa6347370933,train,640,640,26,,097ccbe186feddca05a01491e7e273a038bd27275b46bd28d0cc10e79a9d6ded,a2b738c2e631b1e3
disease_002925_5a04c6ee,disease,train,disease_1fb3c92efa6347370933,train,640,640,26,,a8da6d3195cb748b10b15d3edfdaedca04fd70a1868087f8ea5a5f0aea15f073,a2b738c2e629b1e3
disease_002926_dd21e3b6,disease,train,disease_1fb3c92efa6347370933,train,1615,840,19,,e66c3ffa8b315be9c6555746d05b7305e9f2e8447726b8ebb4d98b73686a19e2,a2b738c2e631b1e3
disease_002927_d1a989cd,disease,train,disease_867d45a8008ca3eaca31,test,640,640,3,,0737755922df3af3016aec2d961e897d264b2a4cce8bc20269cc06b8ca6b2c00,ebe42cc7b69a9092
disease_002928_4470d05e,disease,train,disease_867d45a8008ca3eaca31,test,640,640,3,,8a8ae1604bcf048b806adb6c7186bec815b6ff6419c46d372acdb5ae07a59d9b,ebe42cc7b69a9190
disease_002929_efc162f0,disease,train,disease_867d45a8008ca3eaca31,test,1615,840,3,,2c41a55fd5355f453c829759334e4f1691784898956509ff9a53d3838ad85ee3,ebe42cc7b69a9092
disease_002930_1c1cff55,disease,train,disease_fd06ebc1356d2dc27a71,val,1615,840,4,,71e48b9683f062c02b20266271e3919868d3494e1660a5c5ebaedc04d50fbdcb,93e2291ba7c6af21
disease_002931_6761e31e,disease,train,disease_fd06ebc1356d2dc27a71,val,640,640,4,,86aadd9044ba61aff1df24cb2f751128c536817a4517f428540ed9fd08b8ee53,93e2291ba6c6bf21
disease_002932_43d7b86d,disease,train,disease_6524ec5788efbd792984,val,1615,840,2,,9fc997ee753efe207ed8943e48a3c92876ee9245c3a139bf25056252cacd2c9b,aaf5b992864fca0a
disease_002933_ad0bd482,disease,train,disease_83b13f0df27b21b4c7e3,train,1615,840,11,,cdc1f4057e4c07e284486fe052e46997b8a49d000af1da0b249adf096073673c,fbe41cd6b098918b
disease_002934_9a897d8c,disease,train,disease_f65e26287dba425781ab,train,1615,840,17,,56b3607aa5844066cf2baea7dc6748f690d20c5af965915d9711dab2b40f4da8,a6f73d03f030b171
disease_002935_6067247a,disease,train,disease_a8395de9450b519d65f9,val,1615,840,9,,89933c8d7065c68b7d564b41dfd2390ddfc7874702c5bf15c83e7519ff8f49f4,8ae73dd4f098c8ca
disease_002936_0a9327fb,disease,train,disease_df95b4eb0fd1ae613788,val,640,640,18,,43cff352ab6894c946b195b4d0dc3b67d637fa63353d1639a5004686b4a57193,8aaf2cb453834b8f
disease_002937_53335c01,disease,train,disease_df95b4eb0fd1ae613788,val,1615,840,18,,3344024016b21f09aa22bc3ecae402d05bed81793332904d225a56d05fb1b539,8aaf2cb453834b8f
disease_002938_9f68742f,disease,train,disease_df95b4eb0fd1ae613788,val,640,640,18,,3cf40acbf15e18382f522a66423dcb25ec1c971a1ee582da2bf37b5dace29ad9,8aaf2cb453834b8f
disease_002939_8a557c6f,disease,train,disease_df05221ec38c0fa2b30d,train,1615,840,5,,455ceeb98e559c1c678b94b7a4d56869ce54e4dffe4b056f9a762adc5f053eee,a2b73cd0f349c34a
disease_002940_2d87c618,disease,train,disease_cf6b892975717ca25cab,train,1615,840,4,,8e874d1215b2039c9016474534b3be7584b1c58ff7ca79f63f9ccdcc6c484127,8ab73d93b0cce2c8
disease_002941_a86f5c63,disease,train,disease_8d58175093ba10409f35,test,1615,840,3,,1814af4e141b830ca44c885aa75daf62b81a220d8b7df8a2d63715e7b40109bb,aaf76990a1c9b6c8
disease_002942_6f872467,disease,train,disease_d55185e2899f18be8f87,train,1615,840,5,,5a9e253aef3b7cefc827901a4653de3a877108eb1cc1c8cba9cce4a5dde71af6,a2b1ecd2c4cecd4c
disease_002943_0d8d7e3e,disease,train,disease_d55185e2899f18be8f87,train,640,640,5,,e4ef853a4527e3596954ddc7b83e2042c18282b1c342d7daf5fbadb502087f0e,a2b1ecd2c4cecd4c
disease_002944_d35f6b65,disease,train,disease_d55185e2899f18be8f87,train,640,640,5,,8a9ba5446c109f561999cd81971cab0bd33df21a3eda327970c2ee1255b466d2,a2b1ecd2c4cecd4c
disease_002945_81f038b8,disease,train,disease_53a4bc4b698a3a7bd95d,train,1615,840,8,,bf99abd1aa9751b8e92d5f48ccc1c788be0ff297387705d1246fa4f838c0b4c3,a2f73c90939b930b
disease_002946_401add2f,disease,train,disease_878e0beb410255c43cde,train,1615,840,6,,a23bc63a1468454530a914f2f946f6a7124d468f7305a84af356949607ed35a0,8ef33890e3e9a1e1
disease_002947_d005e466,disease,train,disease_878e0beb410255c43cde,train,640,640,6,,9b6d14dab02d8bfac363c45c18e703ef9ea817ff55a7b490c1d24839144bc7a5,8ef33890e3e9a1e1
disease_002948_261e93bb,disease,train,disease_878e0beb410255c43cde,train,640,640,6,,51cd3de6c4ee6a7c577f1f0e852c8e596f20286bf07a98cf8bf29d6ff8d2b2e1,aef33890e3e1a1e1
disease_002949_107b98b3,disease,train,disease_c78388e039330dd34274,train,1615,840,2,,e8e71ee2c607fde8dd051332baf3c3d50958638ce22aee0afee9f40d1a7dd7cf,aeb3ec8287cda90c
disease_002950_8ad66ac6,disease,train,disease_7d1ae71c00772d859874,val,1615,840,3,,e504e973fff73ed32ca7aa83816393f6ecd4585e4a325966a24213de31b257bf,c4f36d463c1e1e0b
disease_002951_ba3de68c,disease,train,disease_7d1ae71c00772d859874,val,640,640,3,,5c2833b926a89f27e89bba50950dd181b60493afda39af988890457ddc987c66,c4f36d463c1e1e0b
disease_002952_2388bc5e,disease,train,disease_7d1ae71c00772d859874,val,640,640,3,,0056332bb303e26158869428948f1387cd31e5c305ce6b5a0722d4e97098b704,c4f36d463c1e1e0b
disease_002953_030b7582,disease,train,disease_4d482427ddab156137e4,test,1615,840,3,,3530e26745155fc36c1e74650fec21ae16d5dd87b57167fe394ba95f3421be58,84e67af6e22ae1a1
disease_002954_8964e184,disease,train,disease_97f4d041537db3fe9317,train,1615,840,5,,8a7c12d20a4d2b1d9710f97422921c1244e1f1dfd8f4f0aaf278be1d07cb2e71,fbe43895b19a9119
disease_002955_6769611d,disease,train,disease_98ad2a53ca3ee0044802,train,1615,840,9,,8f299ea1dacab354800e096f1cf263d5bb07748027ce2c8488a415a662581466,eff028c5b09b89cc
disease_002956_2aed574f,disease,train,disease_3d0441a6947ac53355a9,train,640,640,8,,3c21c15cb6352c089d4c4fe40d5d0063fb5736ce0ad965dbb56e0c9d75728948,aabd6c94a70b168e
disease_002957_d76899cf,disease,train,disease_3d0441a6947ac53355a9,train,1615,840,7,,b02beb6a307208cf42371b6cce2e8821cb3b55ed2f6b5cc3a6ecf9ca25d7e6cc,aabd6c94a70b168e
disease_002958_1ec24e05,disease,train,disease_3d0441a6947ac53355a9,train,640,640,8,,a8ce4de43f9f874f517e07dc26d82fdf1fd91733924f3a9837efada5d02cc2d1,aabd6c94a70b168e
disease_002959_54b2ed2d,disease,train,disease_0e11717e9a9ccd56d443,val,1615,840,9,,7fa0d1bc557293f05b1c15adcdfa4e6576aff25a726aa330b5b2b22d26b4d493,c2b73831f4bda9a0
disease_002960_33b6995e,disease,train,disease_ed941dcf78cf5f6cedb5,train,640,640,17,,200b1fece87b9a195a4a629cec67c1a87986f12a300a058e59f4cc9dd4b3b578,aab0b892b55e9a5a
disease_002961_0380eeaa,disease,train,disease_ed941dcf78cf5f6cedb5,train,640,640,17,,397150bfc9ef380fc7010ad8cac4b7dea39ddd6d2e46478e135b376017543ba2,aab0b892b55e9a5a
disease_002962_a7d1f3bc,disease,train,disease_ed941dcf78cf5f6cedb5,train,1615,840,14,,49fe901ffbf381c6dc59c5fe8fc294de0e0fa55547d63818b637068edfff4a7f,aab0b892b55e9a5a
disease_002963_2ec47ea9,disease,train,disease_bc7acaa33dfa978a3645,train,1615,840,18,,457e8567dd4da08b06373f5685f4df63ca6ec589d7e756f38e11c19a8e5af414,99e639c5e0d626b4
disease_002964_90638719,disease,train,disease_2c54696f716a2661ba0e,train,1615,840,25,,4f1789e0678de76c480eafd68ecaad62f84a9b76926c5df850e733099b6805a7,aae73c96b4988d1c
disease_002965_b6244059,disease,train,disease_21c0e79021b9ceadd351,train,1615,840,10,,9b22b42d5682abb393b2c98bc7042b4135807053734e6341306419bc5214da8c,aaa07d43550f5f1a
disease_002966_2bc2689a,disease,train,disease_7a795e2de9b664b1f5e3,train,640,640,4,,3c057ad520c0ce2a3bd4d30d581f7ab7f3571ab0f093bfabbde671965b65665b,aaf169c784939696
disease_002967_b9a3f313,disease,train,disease_7a795e2de9b664b1f5e3,train,640,640,4,,ff9270c611e510c10a6c63de86db999299fe6841d8ada7c67c730774054fa9b2,aaf169c784939696
disease_002968_b39d90de,disease,train,disease_7a795e2de9b664b1f5e3,train,1615,840,4,,79980adf8504ad6def3c855b0d1658aafb3aa98379f713c6133d01abf832dddb,aaf169c784939696
disease_002969_b14e85cc,disease,train,disease_b5488ec6d9b5161c71a3,val,1615,840,4,,17427290973e30e8da695f6b9fc2c9545a49e05a736c48200c3795df34b063d6,abf53883c1ce4e2a
disease_002970_17ec2454,disease,train,disease_52f2e5fa495184b22756,train,1615,840,20,,aeab0d572bf94ac7f846873cc533ea3f0303a79f6e33a07fb8d475c6bb27cbdf,eaf32985868e8b8e
disease_002971_a2e2cd34,disease,train,disease_bb99360498692d1301f7,train,640,640,8,,844ea964f0da7edd24a8a171346a3eed1d11e90ab26528c3515205c7058b0d17,a7e76cf6b090921a
disease_002972_58189b5e,disease,train,disease_bb99360498692d1301f7,train,1615,840,8,,ce3ac4781454612cd71a88d2a402cc61016394e595ee8d2c17037c1b0aef2083,a7e76cf6b090921a
disease_002973_8790b280,disease,train,disease_bb99360498692d1301f7,train,640,640,8,,2a06ac670a9d55ee738eefd33bf374a9f7b55d3995420b96bdd7efb52b5daa93,a7e76cf6b090921a
disease_002974_68e214a4,disease,train,disease_b19e48a55a050308adce,train,1615,840,14,,7a2e23da99a17d17f47322703b0385a3ef73c07397a766b04b806243a69662d9,aaf528d3839b9a0e
disease_002975_c682f983,disease,train,disease_9a1486d3f445c6ab29a6,test,1615,840,2,,4bab713e5afcc00dd1755908a470f2fc6f38c671692a4fc731844f541309f044,8af77891e1a1a595
disease_002976_8565b649,disease,train,disease_5254a082964a5b82aa2b,train,1615,840,6,,ac1ebfdcf95b2803e17ff0a624e7a70c79d8c90c37897a65a6ee7947fb189480,d1e47c56431b3a1b
disease_002977_05fb4711,disease,train,disease_1061f1310e11d36676dd,train,1615,840,9,,c929d9928769a02cefef3122f31dd12b48163d6a8b13668e526d8ef711b37a84,eeff2881c3ca4362
disease_002978_1d412c22,disease,train,disease_1061f1310e11d36676dd,train,640,640,9,,a645db22253f3c7e3ebd6b79ca952b1882f458bec6a7b9d308afcdf2ccab254e,eeff2881c3ca4362
disease_002979_e234c08b,disease,train,disease_1061f1310e11d36676dd,train,640,640,9,,ec7210d651f947a410ed5dc6a58c19e0958a5908b91194be6c4376ff08f6c33a,eeff2881c3ca4362
disease_002980_dd1c008b,disease,train,disease_71c22aa29c69d1b8a4fd,train,1615,840,4,,6cd209ac1ab6bdf5acb05e68706f8fa954d20461b765b261da11a52ede65910f,aae56c92b093939d
disease_002981_e70a2fcf,disease,train,disease_cf8020d88e593e6c9e66,train,1615,840,5,,c6734b9c7317c6c9c9eb2d1bc86895f75724cd06d15ff14e8aa088eaaaae2fd6,a2b76dd4b0e0e3d0
disease_002982_545472c6,disease,train,disease_8de09e80a3dff27b9612,train,1615,840,9,,176bc5e2e8661086b8d705f712e596d605efd29e47498093c9ac784e2d54ffa7,93b16d470d4a1e5e
disease_002983_5ca5bd96,disease,train,disease_06c2ceb8a94bc92f9b2c,train,640,640,19,,40fa960450acd90f2f321384b89cdea66bbff4a071b4ba5ec857d029857bdf73,8cba29e4efc466c2
disease_002984_e696257f,disease,train,disease_06c2ceb8a94bc92f9b2c,train,640,640,19,,2cc9e29a4ed8ca4311cb0db134aa0f85fdaacc5dd025ce5f30382ef31c0d776d,8cab69e4e7c474c4
disease_002985_c2790618,disease,train,disease_06c2ceb8a94bc92f9b2c,train,1615,840,21,,0cce5c018c33ff88baa2e7ed2278b0f2357bc8da27c95fb79ef9dbed3a841a73,8cba69e4efc466c0
disease_002986_27cb02d0,disease,train,disease_e9cd7b3eac5549753809,train,1615,840,19,,bdb938f772f7da7d650fa46753603b8abd5c0c78946c74be5e0ee3ff9aa1b4a0,db2b29e5b090e5d2
disease_002987_da731edf,disease,train,disease_0ad0f39661e2b1d92623,train,640,640,4,,82e5e286150b366a9b11ef6ca63527cfa1745d8aa8dfb333313d280832d84b93,8eb86ce46793196a
disease_002988_21c22835,disease,train,disease_0ad0f39661e2b1d92623,train,1615,840,6,,96d88d16cd9fc80755856ecb04388b711a9ee55079a6fe840856fa9b1ab971f8,8eb86ce46793196a
disease_002989_0466aec6,disease,train,disease_0ad0f39661e2b1d92623,train,640,640,4,,f45079db21cbb49402c67ff5db6b8ff7a53bcfecbbd1256edcde02639c9187cb,8eb86ce46793196a
disease_002990_e85a0417,disease,train,disease_786150ae492b1d3a2bbc,train,1615,840,7,,35e8e8e243e050e1b7b778d06b135996e408d2c38f1adbc6ce472a53d9aa107a,aeb1f5c3c68f8a08
disease_002991_06239a46,disease,train,disease_b624fe1e98a6c2adde0e,train,1615,840,6,,884acb7d1c014a8aaaa34a6d5e590fd0dd3c48edc27d3cc97029446f427d54f8,bbe52cc2e190b89b
disease_002992_d132d9b1,disease,train,disease_0647d8cdc95834b45530,train,1615,840,6,,65aa7220448928a37cc5adfa6afad130e809b7cc61548f59ce1a05b76897f67c,aaf539c4a689a2d6
disease_002993_e68cdcfe,disease,train,disease_0647d8cdc95834b45530,train,640,640,6,,d83472329328774dff0e2434c2609008341e3aaf4d124659c763cb6cfdd8024f,aaf729c4a6a9a2d2
disease_002994_b7f91388,disease,train,disease_0647d8cdc95834b45530,train,640,640,6,,6964a8ff49420c123f5a63e9e260cd03768f4f7794cd0a9315a49b2c0301db7d,aaf539c4a689a2d6
disease_002995_fefb4e8c,disease,train,disease_26d3a027263ebea8aecd,train,1615,840,7,,a9fabd6c11510363d494aebf7b4462c3e3a5e1b8e8c2deac307cf6710daf9a6f,b4f75b3ea662a120
disease_002996_832f216e,disease,train,disease_81515aa7d0c04d36949c,val,1615,840,4,,c10c3c0cc63739595f1025886fac1ccdc88f2a5ea64a64ead1d88ea3fbc9675c,ffa459c3014f0a5e
disease_002997_8c7787a3,disease,train,disease_0bd93ea30e4941ccd734,val,1615,840,8,,17caab7fc29bafb5152e62cf4ad320c494d679823d58facae07f2cfdfc254198,80bb0fe1ecaee4d0
disease_002998_dc474f97,disease,train,disease_f8f891ee23ead0e72744,train,640,640,6,,8f8d36126c54339471d0b8ad9a0e6a339a21bbdae9a79e42adee0c2921c29b0b,bbe63c90f01ad25a
disease_002999_284dd373,disease,train,disease_f8f891ee23ead0e72744,train,640,640,6,,289dd3bf6829e510f03e0992df4a9a869b6f11cf058f191d732625187e08ec42,bbe63c90f01ad25a
disease_003000_a498a7c4,disease,train,disease_f8f891ee23ead0e72744,train,1615,840,6,,761a6be80126949cceaa2853b8909da759294f8b7658b9c5439c71879e9edabd,bbe63c90f01ad25a
disease_003001_6885abdb,disease,train,disease_a7b3fafeb0347f116a54,train,1615,840,3,,c41d2859e38483a67cb254723e684bd0ef8e76fe1ed75347caeb7227e0001e3f,fbe42d929299891e
disease_003002_236b3e41,disease,train,disease_92c11da34ec93a5b44f8,train,640,640,4,,bb7c2e6b0bcb7534d476a4f1164efe1402cd35921c1357976cd55b32d5caecd4,d7b13d43604e474e
disease_003003_c4aba588,disease,train,disease_92c11da34ec93a5b44f8,train,640,640,4,,e449cabbf48cf77d6d583448b993920f4060fb2a63cdaeb9db2b48ad34126314,d7b13d43604e474e
disease_003004_45b22b52,disease,train,disease_92c11da34ec93a5b44f8,train,1615,840,7,,78f39739547e5a5708ae050cc3e55eff9385ecd48d8850984c3ba637bd607251,d7b13d43604e474e
disease_003005_dbd48397,disease,train,disease_5f01b4e299a4d99c4777,test,1615,840,2,,a0d21a770b4afe0dd8b94f08f30ed5f4daece93d6ed067084702419dc924268f,bba43990a9999e4b
disease_003006_7e841a92,disease,train,disease_f599834d861c2d98a6b4,train,1615,840,4,,e5b88ede2266cd0c64ffafb5df8de0c1a3aa8c8048960b8ba432a72cf35fb888,8ab33d94a46de1b1
disease_003007_ea7557ee,disease,train,disease_610f2b16532736188968,train,640,640,11,,6469800fd2454d9fee27b3639b7ecb2d0fb1fb94c3b657ce5195251714b471e6,ebe0bc92931a3c4e
disease_003008_8c2ce947,disease,train,disease_610f2b16532736188968,train,640,640,11,,e289a45a866f1c5888ba767a830c6d8dd4f51447a64a335cfa89168725fa3b6c,ebe0bc92931a3c4e
disease_003009_695c3379,disease,train,disease_610f2b16532736188968,train,1615,840,10,,61be3bd8a68439bf398a245bddd48743d46c75b1d687176e4181beafbc50f868,ebe0bc92931a3c4e
disease_003010_5cabebca,disease,train,disease_09675900199d1e19a4d2,train,1615,840,12,,c5cf69acf8183b25276d900c08a2310f0f17e6ccd3c78709317346e84a4fad30,aab53c83cb4e4672
disease_003011_9a9768bd,disease,train,disease_8d073c1651878629cd83,test,640,640,9,,e2450c5fc20de542d57d903cd2b649baa5512e3ca492f99186870c4884c55933,fae72cc5a690b292
disease_003012_2557e8f0,disease,train,disease_8d073c1651878629cd83,test,1615,840,9,,9e729c6d6264df332cd46627ecb01d6f06c8775ba7732d9af82106c44eafa085,fbe72cc5a690b290
disease_003013_27481b0d,disease,train,disease_8d073c1651878629cd83,test,640,640,9,,f3b87e6cbdb0fda576a1cf2ff65b5230019c9d6d9e1274208d6e02a3b0c3c709,fbe72cc5a690b290
disease_003014_717efa29,disease,train,disease_ef04446484c378d8d877,train,1615,840,3,,37acef6bd489e9f241703abeb39f5f0d7a613f977ea2a507ead4d86c08b96c0d,97b13946464d4f0f
disease_003015_198a3cc5,disease,train,disease_e143cb24562323d4a59e,train,1615,840,11,,7f88126a0fbf9cbc35061e5fa130d9960d7ed65e4fb75f76652d2cd91a8be473,aab5ad92b6139643
disease_003016_2701f3a2,disease,train,disease_7b2eb41b8a0422920771,train,1615,840,11,,20534ae727d9421f0dcf2d4b730eb85ca497cff1f659b569635177a43268f4c6,fbb42cc191999b1a
disease_003017_6695c412,disease,train,disease_7b2eb41b8a0422920771,train,640,640,13,,00f5fe0155327d152c83ea42f2ec55291fc109358544a9bde687bd0d715178b5,fbb42cc191999b1a
disease_003018_61c3c37c,disease,train,disease_7b2eb41b8a0422920771,train,640,640,13,,63f4c0e51f364e8bbbaa33ddffbba611f86e600e8a8be03b38d74837d51cf884,fbb42cc191999b1a
disease_003019_cb5ac831,disease,train,disease_041467fcf3fb178ab269,train,1615,840,12,,208a52426cdc1f2157aa897b8b59281e10a8ef20e7426fd105a1f484c9069ee8,aaf72cd0c0d8dac9
disease_003020_b8ae0f32,disease,train,disease_6c607ea88bcb3f6e3ab3,train,1615,840,17,,7b0c6a30fcd15705e8299d2494ccf4fa1055e4be1c2f85384a9ec7e127217ca0,aef53dc2a1dcc888
disease_003021_58ac014c,disease,train,disease_4053ebc201265b3a3073,train,1615,840,11,,99f1e9ffa586df91f7ba79c5fb7c23448690898e878ed0b13b4003b4007da1e1,ebe4b493931b8e24
disease_003022_20b6b59a,disease,train,disease_2b4da8fb317c545bb86b,train,1615,840,26,,6a82368011c88c790972bd8d968ba2169b7428b9f05c3062b98ccdfa8eec2a05,bba07916445b4c5f
disease_003023_7f22b759,disease,train,disease_2b4da8fb317c545bb86b,train,640,640,25,,45f78e79d5064324028b8d7b511b170e1d342293ec3b942ce984880f4b20d133,bba07916445b4c5f
disease_003024_9ac2d744,disease,train,disease_2b4da8fb317c545bb86b,train,640,640,25,,f2fe5e14c295ebd41ac9abc62ab35c4c66f03520784d96502a1e7676d160a3de,bba07916445b4e1f
disease_003025_aff0253f,disease,train,disease_362950b412b33d27c29e,train,1615,840,7,,eb9126a7e4a46a0c2db948fa685bae602e83490ed5118d4fce6188d5f0ea37db,fbe63cb4b190b083
disease_003026_f6404974,disease,train,disease_db03c42858a7ff89498e,test,1615,840,0,empty_annotation,02e804c0c461ab456f45fd0abd27cd2097eefb37da77fc945559b2ee9cef28c0,80a11f161f5a2f7d
disease_003027_1413dd61,disease,train,disease_8aa80473b1a95b99fbc7,train,1615,840,10,,3fe24e62d93348e3047c8ce06b4c8a0b6d3e174109c8e502bac98a243a4d6c4a,bfa169c6445e161e
disease_003028_99afa243,disease,train,disease_f9184105e7c424e52a92,test,1615,840,11,,8fe07a3dd953ee50dded4a64c91b6b5fda8d693ed6eaa4cf1932c1b114348bc5,fbe42c86e0f1e426
disease_003029_8795d989,disease,train,disease_f9184105e7c424e52a92,test,640,640,11,,20398732e7be1fd11fec9f9320347cd5f1fb02a32b88ca172ab99affa7c63484,fbe42c86e0f1e426
disease_003030_5ee3a744,disease,train,disease_f9184105e7c424e52a92,test,640,640,11,,4370db0674d0adb4eb2f25f6bac8414bbb64bb372d17a74f7f2f91f2b5227e4c,fbe42c86e2f1a426
disease_003031_feb29c67,disease,train,disease_3e42cfb1338e491302fe,train,640,640,16,,e208d3a935bca62445efb4872946089bcf9088c12640d807fdd9c1d22d8f7e4c,84b60e3b6ae831f5
disease_003032_c43f7f56,disease,train,disease_3e42cfb1338e491302fe,train,640,640,16,,f623d6dc6c2a1db2763099106d895c703d760da5f85abadbf0f29b8527d89456,84b60e3b6ae831f5
disease_003033_fdcd45ad,disease,train,disease_3e42cfb1338e491302fe,train,1615,840,15,,2b7fbabafda86806a0b5293340a3a18019fcaa73dc68171e2513f22e8f0222b4,84b60e3b6ae831f5
disease_003034_5eff70c8,disease,train,disease_0bfaece8a7b696df7bd7,train,640,640,18,,85c17f1d1e9672e05459c7d759992d309c78a6719d25e8cd49799c074bed6b10,d2e66ce1e494b551
disease_003035_fbeda609,disease,train,disease_0bfaece8a7b696df7bd7,train,640,640,18,,aad938914897dc7df7606b4bee7f890366b43dcda39c49fd3cd9879a6e0ce6c3,d2e66cc3e494b703
disease_003036_7d737c66,disease,train,disease_0bfaece8a7b696df7bd7,train,1615,840,17,,750c6030811209aa0a514561836f71159c8dde1d1c31eb33ad6d6992cc61a772,d2e66ce1e494b551
